Pipe_ID,Start_Node_ID,End_Node_ID,Pipe_Length,Pipe_Capacity,Operation_Cost
3475,15,1038,535,307.6851291278117,541.0143411369686
3476,1038,32,733,404.539452927674,630.0232445991624
3477,22,1039,691,417.48303275853334,833.4554389493761
3478,1039,2,402,310.7256780742898,600.581581115321
3479,9,1040,625,425.1716794140234,776.1547183213941
3480,1040,29,814,320.9275613855251,758.1012508322198
3481,4,1041,178,411.3537439794981,546.7531127461974
3482,1041,17,303,321.62918846743975,603.9007206221552
3483,28,1042,610,493.90530466480135,323.2109749543149
3484,1042,45,177,469.20068467947937,583.3187031709052
3485,18,1043,307,499.86598429861715,894.1593838373568
3486,1043,34,621,447.9172979356498,448.5713323193434
3487,13,1044,143,381.0204254094241,877.1963459200936
3488,1044,45,598,387.1680737745452,633.5042926100991
3489,6,1045,247,402.7305343642659,716.7251844223645
3490,1045,19,219,356.90812205441125,791.5383461040614
3491,30,1046,605,471.0971909391915,355.13765524626376
3492,1046,30,345,396.3078895393149,618.8350758830627
3493,9,1047,852,398.92360302200643,379.18979880744433
3494,1047,7,412,460.07213073131925,700.7838364933109
3495,10,1048,279,431.2479786496717,665.2549950777318
3496,1048,5,396,394.76168699202776,548.7124976341087
3497,5,1049,942,336.00360901016137,560.163620045721
3498,1049,8,380,478.02302726196183,815.4277978239936
3499,12,1050,335,321.2776810828155,597.1029553479998
3500,1050,50,241,393.0247198295559,882.5863149534882
3501,30,1051,181,302.0147323986463,588.6112678802771
3502,1051,20,276,321.34277199875373,853.925301523314
3503,1,1052,329,346.0171816840004,453.58845530579833
3504,1052,20,154,359.3434903158082,650.7732053480122
3505,29,1053,618,311.2160338527342,654.8580953394064
3506,1053,48,205,396.1481824819445,301.77763233623807
3507,21,1054,465,364.75379513359326,879.5966967344775
3508,1054,11,788,489.83410102152607,795.4550745701811
3509,27,1055,518,481.17528441924014,889.0107035622293
3510,1055,31,447,352.11119319728977,628.1497756693327
3511,20,1056,191,306.52484428127605,867.4987026695218
3512,1056,1,808,440.4792285080854,634.2395596103503
3513,4,1057,293,363.0111938637309,614.2034399993911
3514,1057,20,549,370.78116525137176,834.8730387338234
3515,26,1058,789,415.38190706455026,694.4965379909652
3516,1058,10,569,378.1434884509248,867.9383057872462
3517,19,1059,519,448.02987873951815,568.8772196790958
3518,1059,46,990,447.3313470437581,574.7547479165387
3519,26,1060,519,438.52268868502017,655.314108257531
3520,1060,12,672,380.0469507275309,713.933239343042
3521,24,1061,359,326.1453033134549,642.8183818014943
3522,1061,25,168,460.27444997509184,342.14238352168866
3523,8,1062,364,334.98920273820596,657.8312510419375
3524,1062,7,835,451.0161324243359,751.7657326101823
3525,5,1063,182,478.1491183699443,652.8631189451987
3526,1063,28,436,418.24858115012285,488.87137423017475
3527,31,1064,942,489.731231541313,684.8942214385727
3528,1064,3,161,435.2112010026506,514.1902152840678
3529,20,1065,797,435.1493520694354,876.1513951208625
3530,1065,15,586,474.9954117248235,854.4466831765617
3531,20,1066,640,486.25332548026756,538.7271524864211
3532,1066,47,250,440.556575433195,325.2034604512871
3533,20,1067,212,396.89456180663854,576.1961908666997
3534,1067,2,935,329.8769093542456,581.4996291404392
3535,6,1068,746,303.0964918275031,463.7502961946228
3536,1068,39,822,383.1422618299697,736.9893062962408
3537,22,1069,432,489.03795222540134,665.1027677824719
3538,1069,44,567,313.7974616517361,881.0587655354818
3539,10,1070,663,351.8450974290316,373.40314557728476
3540,1070,41,773,392.22835557613996,486.70017886286143
3541,5,1071,420,454.5488289092824,401.0311789818327
3542,1071,33,629,449.8893575867731,623.6089229045278
3543,5,1072,309,326.4286756339721,657.2874039994039
3544,1072,36,580,487.42899336302435,400.22506880289154
3545,24,1073,244,450.99574662983264,353.38532152160303
3546,1073,38,224,462.62100942216875,320.0418039464607
3547,18,1074,597,309.82537877837046,500.8461190796173
3548,1074,38,549,406.46954559092575,460.6000558616656
3549,4,1075,527,373.6525579743826,327.3300935792115
3550,1075,14,626,406.22188450883107,544.9330935529392
3551,9,1076,810,326.26464995286346,791.4987000577378
3552,1076,44,518,365.9084267047764,528.9726265059624
3553,9,1077,857,378.40590696071826,842.9577101890891
3554,1077,34,630,390.0780152811862,688.0036518959431
3555,13,1078,972,446.89367717506457,582.3550894810702
3556,1078,15,550,407.3257808603608,874.7892321654598
3557,14,1079,107,302.20942904255554,335.82654292583436
3558,1079,4,817,314.3892718478881,327.6270960269391
3559,23,1080,924,493.8634406538673,491.2050922397194
3560,1080,29,678,426.8154122417131,314.4671035958387
3561,18,1081,452,403.8886035108864,580.0865436024347
3562,1081,33,239,413.90237386888424,825.963167022359
3563,12,1082,924,405.7610436313533,752.282090261127
3564,1082,37,987,449.2164313145786,422.8809149635002
3565,19,1083,632,426.84559976272294,310.8947793642473
3566,1083,6,172,379.8283322187903,568.7654503062986
3567,6,1084,676,455.1309270652067,472.88969342002497
3568,1084,3,525,435.7756464781193,637.9188554688967
3569,20,1085,504,361.9859818458333,839.9899661271925
3570,1085,32,109,457.2201293215342,372.93045643854634
3571,28,1086,724,340.8910762838794,350.5753130624481
3572,1086,32,404,393.8564556240483,508.0560431520412
3573,22,1087,386,470.85353853150616,313.38102293918615
3574,1087,20,398,373.5664448641913,549.3966009002695
3575,16,1088,306,335.696814869417,754.1301645918213
3576,1088,50,400,491.8261865855829,343.1251522251747
3577,23,1089,882,480.43885802447573,307.1426813087102
3578,1089,10,267,370.00139286213596,648.1993141547455
3579,17,1090,824,312.97984344634494,675.5598221092241
3580,1090,15,676,443.6012420215296,866.1802023890968
3581,10,1091,593,488.08027445243715,632.7075334145791
3582,1091,31,366,495.3942109252522,685.2774881185562
3583,15,1092,433,444.7605553261046,843.2812152824494
3584,1092,39,345,376.517764734184,495.4980119624367
3585,19,1093,466,407.09166179186826,851.341658607413
3586,1093,9,733,421.52471517678777,392.07409926489726
3587,16,1094,231,424.32591560864273,376.93796838226444
3588,1094,6,146,467.0491095476005,496.2549036009832
3589,18,1095,123,488.2280670291681,436.2894533021678
3590,1095,13,360,421.29155510870913,753.2033577023833
3591,14,1096,680,483.094597514703,765.9840446235737
3592,1096,25,448,304.96186600851314,530.2643582133743
3593,21,1097,495,442.0775294876596,696.67835209543
3594,1097,23,464,349.74865325823646,559.3362452946253
3595,21,1098,277,385.88375737045067,564.772681679966
3596,1098,17,288,380.28870985200075,758.9087359319901
3597,6,1099,255,382.69942741267437,554.1514961274473
3598,1099,45,299,488.5544002210553,460.23656414361614
3599,15,1100,877,359.6761027122938,694.5562993463263
3600,1100,29,400,337.34925691946535,606.1295604470424
3601,31,1101,995,475.24067244499696,577.4965644074629
3602,1101,35,361,346.1932696432063,824.5511260106017
3603,28,1102,611,385.1737121766287,412.30386895616823
3604,1102,38,142,492.5510694848652,508.84222251668405
3605,14,1103,553,419.1361271646231,882.5851979160361
3606,1103,41,344,415.9315927352632,300.65221188295953
3607,31,1104,257,414.0475929154096,519.5978449739615
3608,1104,8,680,306.80890124005293,792.6433338342113
3609,19,1105,591,367.6287076448392,450.5354258123107
3610,1105,36,410,341.60990964502,494.31053193420195
3611,5,1106,537,476.3088900811864,619.7341970349593
3612,1106,13,221,452.61212075260835,698.6123715956321
3613,23,1107,346,473.3577196300484,561.7653933837398
3614,1107,35,306,348.922534013905,759.3290124595894
3615,18,1108,721,329.47288043098223,716.5360896250227
3616,1108,32,393,426.7464010115274,433.3746322977328
3617,26,1109,522,423.02531651006234,328.43914675869837
3618,1109,22,982,417.5338102946521,490.7635978240937
3619,8,1110,984,446.1413768725772,325.4009675414953
3620,1110,41,236,326.36732356070286,698.6065748788287
3621,1,1111,613,386.57022135913417,418.60256212456136
3622,1111,2,971,323.21069187691376,313.86411167248815
3623,20,1112,700,490.851688303062,385.3717311665615
3624,1112,46,248,460.4903490962987,742.0115255216192
3625,5,1113,115,311.7125421040957,385.533754280964
3626,1113,41,757,446.2427639992562,698.6009066773668
3627,31,1114,152,427.98613749010497,763.2913988958693
3628,1114,49,341,302.6462558387236,710.6850611270866
3629,9,1115,332,441.3745691086877,681.3728188392029
3630,1115,3,628,467.3848659818584,316.5790997135584
3631,3,1116,996,328.05700255759336,831.9384675786913
3632,1116,33,244,400.57881558808384,577.8708203702702
3633,2,1117,926,418.06240209815235,745.8011511125687
3634,1117,16,605,470.16052032990257,606.011627836819
3635,16,1118,111,460.15668267477855,596.0932282430092
3636,1118,27,294,387.58615276947415,805.486822920939
3637,29,1119,409,444.8916754018678,411.16081329155253
3638,1119,4,803,380.8161058986619,692.1813136306373
3639,28,1120,543,325.46385245105824,769.2205619309514
3640,1120,39,722,364.0110710110956,322.3084409647589
3641,10,1121,693,303.4936260558005,415.42385535748144
3642,1121,3,946,487.4176796212992,352.469450621332
3643,14,1122,548,369.8970364616202,853.0364523186396
3644,1122,50,905,313.0269002887922,560.5311577010505
3645,28,1123,751,354.5354104788963,414.45259784595834
3646,1123,35,384,441.6022661742579,821.0775473684823
3647,2,1124,869,362.682672970734,528.3523169386602
3648,1124,22,694,444.94085502971166,509.863474137047
3649,29,1125,327,419.6282130741066,561.7499470258899
3650,1125,31,610,371.2506085797603,668.337505324748
3651,10,1126,194,498.11899604213136,567.0666208320769
3652,1126,23,855,325.3443341905354,739.8145289181948
3653,23,1127,247,389.7226505659344,829.8798373964747
3654,1127,39,219,384.91442036807143,800.8816007726999
3655,27,1128,242,418.0506730519389,415.12602786141406
3656,1128,9,396,379.72826703927683,371.7782637096422
3657,4,1129,329,314.55247524792543,359.26143083925075
3658,1129,17,208,361.07629639369276,855.3265955173341
3659,11,1130,966,451.57162441442006,618.1485158197456
3660,1130,15,184,352.02319660307984,865.1429837029974
3661,20,1131,361,466.2648142570499,519.027416085668
3662,1131,33,800,434.74232954416976,304.6557890024547
3663,5,1132,801,338.56038053329183,676.4253026612173
3664,1132,23,336,392.8805812641292,790.4989539154
3665,22,1133,547,399.16800622080484,858.2540959072667
3666,1133,20,985,457.1600930375949,477.75345199007046
3667,19,1134,488,344.779446661137,566.3500188279238
3668,1134,24,251,441.07126727108414,550.4847336468997
3669,24,1135,934,378.6461395945755,795.8179109138787
3670,1135,10,131,355.50933185960486,613.4299832560412
3671,20,1136,331,429.62316885693906,518.5744528041473
3672,1136,28,369,393.9617125765802,636.5738996982877
3673,1,1137,983,411.34372514663306,491.5540231487381
3674,1137,32,748,355.86362581265627,858.8461966758359
3675,21,1138,432,437.2744465545287,427.42239318149865
3676,1138,48,302,311.7181775420271,429.2891896713448
3677,29,1139,268,386.6152205173585,721.7793981267862
3678,1139,45,682,456.7112033284852,645.0518168310691
3679,17,1140,882,383.56231658030003,457.8309084071624
3680,1140,11,155,333.10705853877323,541.6394219201798
3681,20,1141,574,380.1805445158252,756.6663530911547
3682,1141,29,605,488.06323064785283,476.20584801506175
3683,18,1142,632,457.3913620958083,627.6147559924502
3684,1142,12,641,310.6680326010367,539.1597976310735
3685,14,1143,377,499.8670245662231,485.01304237938615
3686,1143,43,471,435.2467470080955,504.5498455152542
3687,22,1144,825,468.10717598983877,830.0209788185472
3688,1144,33,349,367.9146282416339,501.133908128143
3689,11,1145,794,419.6475519703793,812.8920317953128
3690,1145,29,855,334.821849506647,526.8909679754767
3691,7,1146,775,459.998334511107,861.4781045372716
3692,1146,36,570,303.5756968069636,429.73973663459475
3693,2,1147,917,414.07721991524534,753.8866073042475
3694,1147,40,526,467.66756411867703,633.3053870372898
3695,17,1148,820,494.28036972172924,350.2085929486184
3696,1148,8,133,370.0209608569127,434.6200966154278
3697,10,1149,871,429.0661625659044,628.0722748969702
3698,1149,24,315,367.8148296963553,571.2171440788113
3699,7,1150,285,396.25523010232337,570.3740550649013
3700,1150,50,307,308.6004330889144,373.05982655973924
3701,26,1151,468,413.2623243038209,727.2327202147363
3702,1151,9,656,392.76686859001046,756.6362303804856
3703,9,1152,626,344.5497540547408,502.5937012805637
3704,1152,20,171,363.37711043445415,501.316614809939
3705,9,1153,758,324.56799577142084,350.7855643273508
3706,1153,6,359,322.1912522068674,506.2242552813708
3707,1,1154,591,337.6293854418818,832.8053076015827
3708,1154,46,157,404.1054225618327,734.5258984880159
3709,19,1155,138,307.355558546618,842.5997085195239
3710,1155,29,545,435.96735195154406,786.613013575336
3711,28,1156,641,304.65741588851637,513.2759111304832
3712,1156,5,262,402.01383779014157,446.5380702057505
3713,14,1157,162,472.6108786231898,615.3298020901377
3714,1157,40,768,492.293491810202,492.52883942198605
3715,15,1158,980,462.3427195441668,755.3473493322178
3716,1158,11,909,326.14694789157,429.0428828790315
3717,23,1159,115,325.84953879784524,490.9891200808659
3718,1159,34,382,375.5090845991114,773.2118575388545
3719,5,1160,342,333.4200175531268,320.03592291951446
3720,1160,21,966,480.71186073945637,443.3919526534059
3721,5,1161,801,493.96415704820805,315.0024677103553
3722,1161,24,522,364.2739911481741,322.4927741217956
3723,18,1162,514,358.6712159987975,791.4781329366008
3724,1162,25,519,458.2365334777869,661.1107935706825
3725,14,1163,749,452.1116231039846,591.3397213700575
3726,1163,36,511,383.67378202640145,857.368041343574
3727,10,1164,563,443.13529602451536,830.8094264530126
3728,1164,1,801,376.22186520165656,668.2273091125369
3729,6,1165,575,396.33996760246816,540.394709062772
3730,1165,32,217,400.92848753181124,831.3143032519182
3731,14,1166,827,304.83560875083407,529.7191292901233
3732,1166,10,519,435.67201795658036,471.7117480104804
3733,25,1167,429,376.2531438178095,600.5632150499366
3734,1167,16,997,452.4216933394875,557.5927001626231
3735,29,1168,322,333.7041184287519,573.5546545916502
3736,1168,41,927,471.6712110318193,899.1668562224726
3737,27,1169,413,459.0281445023045,769.0475152891647
3738,1169,26,713,414.85407605141745,799.8341647585282
3739,19,1170,742,304.23276279640766,502.0234013385201
3740,1170,41,830,346.59444241560783,843.2936864947955
3741,18,1171,113,334.46236745948994,369.5082915584031
3742,1171,3,965,372.85700025896654,348.18986876714706
3743,2,1172,450,400.50592534033115,462.7066714267221
3744,1172,29,892,323.6793682855308,753.6429661330569
3745,9,1173,202,389.38315757138867,740.4026103597628
3746,1173,37,883,357.13299776934457,818.8601952553186
3747,20,1174,748,308.98709049054526,400.8543512117852
3748,1174,19,247,335.9386189302606,882.1126345837636
3749,21,1175,911,393.6224780909854,890.6804238555696
3750,1175,10,354,432.22358546910493,499.6623276295081
3751,13,1176,607,418.8818767618146,341.87147040027884
3752,1176,33,197,339.36234989206145,309.53603588400216
3753,28,1177,881,412.2105679047758,530.3635338223553
3754,1177,13,196,430.41197519892495,380.7954968306741
3755,21,1178,704,453.614797162124,398.57879037148336
3756,1178,28,422,311.985329646091,311.2705956523091
3757,21,1179,792,338.5059830876279,747.0796490990399
3758,1179,42,740,320.7747580557621,726.087022557902
3759,20,1180,280,439.7772170234135,842.501129728636
3760,1180,19,359,354.89041004096237,827.3599310713835
3761,25,1181,944,358.52254548469307,493.3999870802842
3762,1181,19,916,361.4924346067052,890.9627213825181
3763,1,1182,267,332.9309376512059,303.35649352912174
3764,1182,50,403,477.3641334687044,729.1328856349205
3765,12,1183,912,385.8640085708353,752.6828850013422
3766,1183,33,554,487.1742583928916,820.5864197471999
3767,22,1184,226,316.9254391040181,866.5542237873908
3768,1184,4,464,314.8795248743897,789.9453680155677
3769,11,1185,150,427.8849280353142,568.5053794118039
3770,1185,35,244,441.33673914102474,835.8179748515807
3771,28,1186,948,402.86418647818226,779.0967201159375
3772,1186,42,593,330.2486676293932,310.960788965806
3773,15,1187,749,339.05466664943214,325.4872599790806
3774,1187,26,825,435.61207535753505,477.6492534812702
3775,9,1188,852,442.9711948400818,736.8626954206454
3776,1188,37,763,446.41967396453833,743.606599773183
3777,16,1189,419,345.687259199575,553.8217074493109
3778,1189,49,756,434.04032586812525,739.6613009999414
3779,27,1190,294,389.9173198223557,755.4312060402649
3780,1190,11,205,434.6321465560528,898.3227047104075
3781,17,1191,831,372.7255497542314,524.0785300756332
3782,1191,24,192,498.9626058607545,368.87176719636744
3783,19,1192,958,310.34909593382025,318.11520920231317
3784,1192,6,478,360.0384368611329,753.8672858205191
3785,12,1193,791,348.1070173031894,609.3281964450853
3786,1193,40,860,344.3186860878895,753.9736728539672
3787,4,1194,928,484.42626510588207,694.0336238740383
3788,1194,36,211,457.9824003405691,790.7487756279988
3789,5,1195,914,367.94290876721686,861.5730922371621
3790,1195,39,633,308.4300833925868,572.4331935657294
3791,18,1196,717,499.8181535594622,803.4548991912632
3792,1196,30,765,474.1452613304391,680.4182355630201
3793,14,1197,629,352.22536947229116,358.62192666064493
3794,1197,10,515,386.9380785327172,555.8644771754591
3795,25,1198,787,372.2765223131085,675.6357188656975
3796,1198,15,966,493.9782683763526,854.8253952273423
3797,8,1199,578,373.0006991167437,619.1345745954599
3798,1199,45,477,480.4692112855173,774.1466855406884
3799,24,1200,267,412.8678446364347,775.7474845299886
3800,1200,25,800,465.5868649703714,724.4728750397408
3801,13,1201,260,457.86008982163,378.11667592222
3802,1201,4,827,304.1690479615402,677.2471354968426
3803,30,1202,701,497.38274284364246,538.8259044624574
3804,1202,37,669,424.8849854368785,795.3652035045563
3805,12,1203,542,460.6248332358077,556.0043883694829
3806,1203,17,581,471.2598653432234,594.3658129870437
3807,12,1204,359,333.9446879495746,300.09464674683403
3808,1204,9,570,491.6900712904917,875.2527697289422
3809,1,1205,601,428.9029648869593,659.8224819064467
3810,1205,24,562,388.81289828410627,338.5942183399714
3811,9,1206,884,348.16070243092383,576.3163986818257
3812,1206,4,615,412.14234783026365,790.7259827328539
3813,11,1207,635,432.6126098258384,616.0472974829638
3814,1207,44,845,440.34620815115693,753.7990718880955
3815,12,1208,407,395.57546113061153,557.9296548749088
3816,1208,30,913,485.3114230283676,661.9847270333659
3817,28,1209,840,483.9206838842873,848.9591410621779
3818,1209,44,286,474.81131262779576,898.6706326920388
3819,12,1210,826,468.4499170398468,793.8169852774587
3820,1210,23,280,319.68750980019814,887.6523082065598
3821,30,1211,496,474.1783580935612,302.47629280476235
3822,1211,47,410,347.7429367870127,713.9047700615786
3823,17,1212,771,315.4971594900983,397.57697778943026
3824,1212,27,979,454.33298765454043,610.7442963841717
3825,13,1213,770,478.0797578161104,849.534380842022
3826,1213,12,387,337.57799005450283,456.7724162021027
3827,30,1214,151,374.011607209232,404.03356850479787
3828,1214,13,113,409.83113815804785,733.1118963198674
3829,18,1215,403,326.31414237578525,329.5751994142827
3830,1215,35,664,466.4451567007811,807.8092679198539
3831,5,1216,749,490.8031608238374,606.6028581267522
3832,1216,2,559,493.56242739830464,808.2944742018647
3833,23,1217,132,339.24313023405904,628.872038989091
3834,1217,24,527,475.5516684385466,360.01900264029223
3835,17,1218,664,450.3597889037417,356.99198698638725
3836,1218,2,706,377.43107881079663,673.5562779376139
3837,11,1219,244,472.1208980699419,568.5253412797646
3838,1219,5,183,393.5739827267863,465.02415536444005
3839,29,1220,986,300.74901894225695,619.2944909909013
3840,1220,8,345,378.3455527262356,653.563056742252
3841,6,1221,870,335.04485847322303,764.832973565605
3842,1221,4,842,320.0880835723932,393.3541946310047
3843,2,1222,624,381.1775505209451,318.68144275834175
3844,1222,6,419,361.4650361975499,863.1533149063779
3845,25,1223,255,430.8612643068112,348.01954185956197
3846,1223,5,804,454.73586929585014,617.2115122072919
3847,25,1224,588,385.7502816682709,821.8874194883539
3848,1224,5,706,495.84965574039705,875.900628839326
3849,22,1225,673,477.18473408336064,808.5668245293896
3850,1225,9,100,424.85808015665395,343.6093893538889
3851,11,1226,272,334.9091767006993,342.4888208314587
3852,1226,40,546,415.3844277199287,812.9501751358627
3853,29,1227,302,402.0277083820804,700.6043706049721
3854,1227,2,579,375.34774906619094,717.5330146071414
3855,18,1228,258,491.5408214012974,318.09682290410336
3856,1228,44,626,343.35277360208,329.293225155222
3857,27,1229,111,470.2183764464289,634.3314269580264
3858,1229,2,746,424.70156199124443,514.6300589654566
3859,11,1230,305,445.2882716214833,357.3217245817423
3860,1230,36,436,496.6482872944797,785.0761736862889
3861,21,1231,930,355.552809895451,497.88948531381664
3862,1231,39,801,451.3989518979311,749.7159652847458
3863,23,1232,942,380.8749399141641,435.7825716907407
3864,1232,27,777,414.98211764142127,427.4488395139291
3865,3,1233,549,325.0762457352961,413.75729410601565
3866,1233,49,782,366.27882778852745,886.3449390002694
3867,6,1234,949,313.6531731711002,550.7506108988628
3868,1234,39,534,395.34238637136286,852.2833803683329
3869,20,1235,699,432.38991729597865,564.7475258587065
3870,1235,13,139,306.4750754548816,651.7432032179366
3871,17,1236,218,369.32808639263857,420.90847525446503
3872,1236,35,608,310.7724228910193,341.80371865415265
3873,21,1237,557,350.510909481721,747.2714481042123
3874,1237,38,873,454.5069592253263,494.8073738026807
3875,3,1238,949,472.46064720527977,507.164696651143
3876,1238,11,813,479.99028078128526,329.8741519126255
3877,21,1239,629,352.39511285570353,887.6704578676943
3878,1239,8,918,437.3912138455581,473.5694546651778
3879,30,1240,228,387.52312574767,880.9368305770462
3880,1240,32,823,454.655244533363,859.4432976879709
3881,30,1241,362,479.1166379982363,441.8842304197839
3882,1241,10,219,450.5860132009723,554.7367429239342
3883,14,1242,222,475.527774317555,479.8376908325549
3884,1242,21,289,330.85285421303,500.5180269221094
3885,18,1243,198,345.28875242077845,647.5606977451196
3886,1243,19,792,341.38057897018115,777.3848069312739
3887,22,1244,679,363.55210136499085,439.31087008217514
3888,1244,33,734,467.14844904493054,437.8564049133158
3889,28,1245,400,320.51691206620416,811.3419149855465
3890,1245,5,973,492.17111535695597,702.1112804467245
3891,21,1246,504,394.75667246156445,689.0985585283224
3892,1246,49,683,325.88060011971356,450.9986610272824
3893,17,1247,843,397.48809475195765,382.81656536273806
3894,1247,39,857,419.227612339307,476.67845930469616
3895,15,1248,293,315.52958307065813,535.0168653065036
3896,1248,50,621,375.36392122959415,676.9095627062131
3897,3,1249,369,346.23517662747884,506.29349475525146
3898,1249,13,371,472.1710056086897,751.9280632433263
3899,25,1250,905,372.45859966329726,519.0307665250832
3900,1250,48,716,432.87508217031245,708.6826194434343
3901,19,1251,317,421.10585497825446,590.8668360542682
3902,1251,8,482,355.5844021538718,834.1886737281908
3903,19,1252,536,382.68331503478174,343.6092935044866
3904,1252,19,228,440.5701646792065,668.426164183538
3905,20,1253,762,481.22235028933153,413.3550401034747
3906,1253,6,788,310.66601364134925,879.2400701844355
3907,4,1254,939,461.1369577753785,396.96963643817844
3908,1254,45,317,493.89456408543765,601.5401860736386
3909,13,1255,704,431.72450179261887,885.2629739121423
3910,1255,17,346,472.3630352291815,860.2908100843692
3911,31,1256,406,346.5189273927701,670.1314699564897
3912,1256,30,614,404.2977243411779,817.1664549485947
3913,10,1257,672,325.54855270853784,302.9834911934095
3914,1257,26,612,409.9816774254323,498.577742615069
3915,15,1258,444,393.3430644807804,360.1718834873434
3916,1258,3,116,397.0991782331745,501.2859663365218
3917,17,1259,907,410.05910463662593,462.76115188990605
3918,1259,12,572,335.16197668211805,493.5470367020014
3919,25,1260,448,306.58150459619435,663.0853180817206
3920,1260,46,393,405.9176405276579,757.3711171390346
3921,4,1261,173,487.1946216418935,357.0390739542363
3922,1261,16,892,326.6793177881619,827.9432599846754
3923,24,1262,617,316.4587082035952,670.0344676200441
3924,1262,40,924,430.11699732922466,427.5748496181044
3925,21,1263,769,459.4977955426034,657.4845194339819
3926,1263,30,793,412.2220217536801,620.1051516807081
3927,12,1264,828,496.3454434763318,546.6255392525584
3928,1264,10,326,319.9526008076267,766.0988216689732
3929,12,1265,676,307.87803257793735,517.9477071373063
3930,1265,2,916,323.8500335362933,854.4206954581527
3931,26,1266,492,486.00134396663327,724.2825107614119
3932,1266,43,489,378.15006954181865,744.4856188396466
3933,24,1267,686,488.9930417972276,687.8583467952019
3934,1267,2,242,445.7284647433801,687.4262068473823
3935,28,1268,266,342.77914727495835,658.7309618175593
3936,1268,6,284,367.79661786763415,527.8077498589425
3937,17,1269,590,380.8389759217763,674.8397111373687
3938,1269,32,845,341.9653166181123,889.1263778115634
3939,15,1270,372,399.224338828289,558.5523386105986
3940,1270,12,955,341.14496550593327,487.0099541075768
3941,30,1271,626,357.8012669468927,581.1228271294135
3942,1271,44,965,477.7573533432435,496.7697409928917
3943,4,1272,872,443.93278511934227,668.6886049217894
3944,1272,42,618,370.2439261335139,488.32762409025895
3945,5,1273,499,343.10865702090905,551.7928469154031
3946,1273,10,104,481.39485861369576,836.3926042543485
3947,8,1274,504,328.06470395356524,652.4200676744916
3948,1274,32,683,458.014825392655,770.2217932565851
3949,23,1275,693,430.92640518341904,329.43502044518596
3950,1275,33,151,325.7173625862547,354.8486260618147
3951,1,1276,490,437.6975582623119,798.5023506954917
3952,1276,39,325,458.6459356546644,390.0921865103251
3953,25,1277,123,364.71552080790235,504.7212434352921
3954,1277,33,354,393.39988390664405,787.2199758155964
3955,27,1278,319,301.1326001051593,331.0700663658405
3956,1278,50,474,481.69270285207875,435.4946326584203
3957,25,1279,141,491.00565245318523,598.0236778180575
3958,1279,2,387,458.04315231038885,586.3665795199412
3959,26,1280,321,386.3394891281866,451.2034027268297
3960,1280,20,226,315.5646929274332,598.4286866455659
3961,2,1281,964,371.0898927160957,468.93231763691745
3962,1281,40,318,310.02880461436206,537.9652796006069
3963,21,1282,551,356.96007484991014,847.0525992008862
3964,1282,31,573,312.7846328383878,728.8124696609725
3965,1,1283,888,480.17357888031586,487.7673704090151
3966,1283,42,220,400.1510549481972,593.7365437365634
3967,24,1284,923,341.12589510645626,753.4259534954356
3968,1284,28,455,491.70325500052115,456.4850563156658
3969,26,1285,662,488.1434159278217,698.0749938096556
3970,1285,12,524,465.4961919514012,516.0706292934024
3971,15,1286,971,331.2522679622711,621.3155296173597
3972,1286,34,147,448.74736299048914,616.8350531352747
3973,1,1287,414,353.75941923339553,899.2190891047721
3974,1287,19,854,415.31279268452136,711.2835510272046
3975,7,1288,680,324.5579803808447,639.1816148762703
3976,1288,12,647,378.4798204482229,540.4490685885468
3977,17,1289,918,300.2629266861253,811.8910859814043
3978,1289,33,148,438.1077116231131,627.9030828679918
3979,29,1290,208,487.13767550952514,699.4042417375747
3980,1290,38,109,391.75365799131856,656.1640956295005
3981,26,1291,737,429.1833052811028,891.5831663702062
3982,1291,50,632,477.30613414103357,637.3695016605136
3983,15,1292,851,373.60429388784513,525.3533244059544
3984,1292,40,341,360.78017539449365,459.13649722717275
3985,12,1293,477,402.20176713652256,392.2045837281724
3986,1293,31,115,331.0319557876699,646.0039906555207
3987,15,1294,879,308.5049267038185,551.8481849509235
3988,1294,20,549,458.2144286956225,580.7493791673265
3989,12,1295,288,458.2408507176142,635.8550957575744
3990,1295,36,481,317.16845552411644,737.9493777075465
3991,14,1296,230,494.01290740403283,855.959928462941
3992,1296,31,441,456.2920291661277,559.2502277112408
3993,26,1297,985,369.739961827837,496.02552898822967
3994,1297,12,311,390.78655646071235,427.29675775861756
3995,29,1298,896,471.8344723139867,706.6562966176027
3996,1298,4,396,386.1634781574252,334.4611165169663
3997,8,1299,498,459.09098212441637,532.7918880571934
3998,1299,18,691,303.14331660385756,574.7011575348412
3999,3,1300,475,414.0698856017522,604.0700289493884
4000,1300,26,540,416.3561221851443,494.05641319332915
4001,24,1301,823,439.9412711499838,356.3782772462297
4002,1301,20,917,359.8260591262489,675.9750569258474
4003,14,1302,543,402.3612794877248,730.7877204122309
4004,1302,39,303,337.36157963809967,692.9431812706987
4005,22,1303,627,496.4965302122214,699.2428755829524
4006,1303,38,912,316.0184321760491,541.9383167684927
4007,19,1304,769,354.0868239964376,478.1969346836499
4008,1304,39,750,386.5284961208072,580.850436112588
4009,18,1305,184,385.06163006023064,662.4432603594382
4010,1305,47,433,429.6336097959087,542.4120617176882
4011,31,1306,783,302.53156569683244,300.72216834541075
4012,1306,47,641,337.80341346691085,415.13252983085715
4013,9,1307,784,310.7394375878749,488.0433368847338
