ID_Tuberia,ID_Nodo_Inicio,ID_Nodo_Final,Longitud_(km),Costo_de_energia,Flujo_Necesario_(m3),Mano_de_obra,Material,Costo_de_Operacion
3315,958,30,58,2152.4,2809.34,15641.89,TC,201070.467
3316,30,959,31.4,2490.72,3576.31,9863.82,TD,130568.966
3317,959,34,31.8,2493.57,1580.91,16708.57,TD,79500.22
3318,14,960,57.1,2741.07,2415.11,15372.27,TC,176000.072
3319,960,20,60.5,2698.16,1847.56,18887.3,TC,157916.33
3320,25,961,65.5,2554.7,1216.12,12951.77,TC,111999.631
3321,961,40,45.4,2739.32,2276.96,9178.38,TD,120798.712
3322,30,962,71.7,2462.54,4184.31,10049.6,TC,325591.647
3323,962,33,44.7,2861.79,2982.91,15540.45,TC,171940.902
3324,28,963,12.3,2534.33,2468.6,16453.17,TD,59223.182
3325,963,21,87.7,2064.76,1270.12,15744.93,TP,162263.567
3326,31,964,97.1,2542.94,2157.94,16684.67,TP,263801.391
3327,964,35,85.6,2577.75,3244.44,13247.1,TD,301497.174
3328,19,965,65.5,2817.81,3377,12207.45,TP,261854.405
3329,965,10,15.3,2225.27,3111.24,14301.16,TC,82719.91
3330,15,966,76.3,2785.28,2395.44,16505.83,TP,236725.425
3331,966,21,12.2,2298.86,4347.19,17542.12,TP,109715.15
3332,7,967,89.2,2224.24,2539.02,10246.43,TC,252271.613
3333,967,44,25.6,2704.76,912.17,11447.64,TP,61543.996
3334,24,968,56.7,2523.26,2950.08,9284.36,TP,198574.312
3335,968,38,61.4,2366.63,1298.5,17120.5,TC,121471.68
3336,17,969,91.6,2030.87,2570.72,17274.57,TD,265148.134
3337,969,22,90.3,2328.12,2717.96,17057.8,TP,300639.088
3338,15,970,45.3,2855.02,1383.09,8432.74,TD,79001.381
3339,970,4,21.3,2027.43,3328.08,17738.47,TP,127904.791
3340,28,971,42.6,2412.56,2045.5,12339.06,TC,117930.698
3341,971,6,24.3,2387.7,1137.88,10688.73,TC,54622.263
3342,30,972,17.7,2471.31,3703.98,13316.91,TC,98660.649
3343,972,43,35.1,2170.84,904.35,7267.52,TD,45541.557
3344,4,973,90.7,2497.52,1635.03,17714.63,TD,179138.149
3345,973,11,92.7,2350.53,2940.6,12005.91,TP,312162.471
3346,24,974,65.8,2220.01,1128.1,12715.12,TD,96793.182
3347,974,39,26.8,2815.64,3916.74,12020.66,TP,145048.318
3348,6,975,20.5,2811.19,2941.81,16121.58,TP,113095.193
3349,975,7,94.5,2475.58,2609.21,11838.91,TD,267988.181
3350,25,976,70.2,2173.54,3093.17,8987.42,TD,233693.946
3351,976,45,50.9,2544.4,2383.03,9714.34,TD,139383.571
3352,2,977,45.7,2523.72,3284.09,8184.02,TC,171429.879
3353,977,41,66.3,2354.01,2178.74,14498.83,TD,170002.6
3354,5,978,90.5,2524.7,1337.79,16809.82,TC,162257.281
3355,978,3,44.8,2907.72,2054.7,12459.78,TC,123615.774
3356,7,979,12.7,2180.08,3534.88,10276.04,TD,63514.72
3357,979,47,64.8,2098.22,1579.16,13431.34,TP,146064.942
3358,19,980,58.4,2375.36,2846.1,7589.09,TP,192113.779
3359,980,28,94.9,2035.56,991.06,15517.62,TC,131777.68
3360,19,981,79.6,2114.96,2398.53,14431.65,TC,226230.743
3361,981,43,59.6,2206.98,2150.8,15743.45,TD,155584.18
3362,26,982,68.2,2296.8,4296.81,15311.05,TC,330554.657
3363,982,18,55.6,2224.08,4153.65,15531.21,TD,258016.956
3364,16,983,57.5,2085.14,3248.19,12976.15,TC,218701.21
3365,983,34,95,2317.14,4011.2,14525.43,TC,416789.629
3366,30,984,51.4,2267.87,2702.4,16049.59,TP,190924.959
3367,984,41,25.9,2018.31,3929.13,9376.87,TP,132851.074
3368,21,985,13.1,2596.95,4295.42,9164,TD,73529.352
3369,985,25,84.5,2075.86,3802.7,18000.24,TD,352204.394
3370,15,986,98.7,2819.3,1642.82,10128.06,TD,181170.53
3371,986,9,58.8,2321.61,2130,18147.81,TC,169305.573
3372,28,987,95.8,2719.98,2385.35,18816,TP,289566.11
3373,987,4,77.3,2970.25,3430.56,12545.14,TP,307042.472
3374,3,988,87.1,2755.42,1420.58,17407.75,TP,180451.963
3375,988,30,59.3,2965.18,2699.28,12542.64,TD,183100.708
3376,8,989,86.5,2163.22,3478.37,11658.2,TC,329856.085
3377,989,38,28.9,2000.74,4035.94,7078.14,TD,129964.43
3378,18,990,74.9,2593.92,2421.06,18113.72,TP,240083.846
3379,990,12,53.1,2699.46,3232.97,18130.45,TD,203378.887
3380,9,991,79.6,2274.81,3854.17,8133.71,TC,327774.275
3381,991,21,27,2504.25,1454.08,13875.8,TP,84779.39
3382,23,992,10.9,2308.3,3976.33,14244.83,TP,89809.27
3383,992,23,49.3,2230.89,1429.27,6731.55,TC,88176.466
3384,23,993,50.5,2848.63,3943.44,8213.81,TC,220884.113
3385,993,31,53.2,2930.82,971.79,14526.71,TD,77872.784
3386,31,994,35.7,2844.76,3267.5,9888.17,TP,150147.837
3387,994,41,29.9,2749.06,1891.06,11855.06,TP,96042.44
3388,22,995,84.6,2806.78,4319.3,9608.9,TP,398007.15
3389,995,38,47.3,2493.97,1541.71,6652.91,TP,96040.874
3390,14,996,28.7,2172.24,4211.46,13585.72,TD,144778.294
3391,996,48,12.6,2367.8,3168.79,7290.31,TP,64894.515
3392,7,997,59.7,2616.97,2116.13,16889.38,TD,155972.939
3393,997,45,60.9,2773.69,1263.8,8510.54,TP,106121.784
3394,6,998,79.8,2901.45,3846.19,15964.7,TC,346546.222
3395,998,6,68.9,2876.72,3248.27,18001.44,TC,268085.835
3396,25,999,96.7,2063.42,2861.24,17726.74,TD,307108.112
3397,999,28,38.3,2248.27,1067.82,15507.78,TD,67958.224
3398,4,1000,83.3,2395.95,1018.58,15327.55,TD,111767.744
3399,1000,1,55,2212.32,1876.9,15959.31,TP,154915.681
3400,11,1001,63.6,2590.27,3327.59,13544.56,TP,256213.13
3401,1001,14,69.3,2901.31,4348.88,6911.88,TC,320176.018
3402,27,1002,80.7,2595.06,2944.45,7198.94,TD,251730.479
3403,1002,24,45,2049.1,4101.03,9470.14,TP,215952.884
3404,25,1003,53.8,2921.77,1230.07,7086.84,TP,91068.74
3405,1003,8,54.2,2798.9,2348.38,8968.72,TC,150709.152
3406,26,1004,21.6,2576.63,985.48,8403.2,TP,49912.918
3407,1004,12,87.9,2738.96,4085.3,9833.13,TP,392319.533
3408,15,1005,82.3,2217.14,3468.39,10568,TP,320426.437
3409,1005,28,12.7,2392.11,2039.41,7199.44,TC,44851.329
3410,9,1006,97.6,2132.88,1917.61,6613.8,TC,204503.356
3411,1006,29,86.9,2055.63,3255.78,15570.52,TC,320795.108
3412,28,1007,77.5,2103.01,2821.08,11532.79,TP,256488.359
3413,1007,19,43,2460.99,1536.43,8732.32,TP,95597.672
3414,2,1008,52.3,2263.42,2212.73,17897.52,TC,159153.495
3415,1008,7,96.9,2647.02,2638.13,9791.7,TD,273948.537
3416,20,1009,30.9,2161.26,2691.26,16343.3,TP,135985.424
3417,1009,26,99.7,2458.9,2245.86,17007.35,TP,279093.927
3418,14,1010,58.2,2388.6,2228.17,16132.21,TD,157879.63
3419,1010,7,95.5,2392.79,4254.72,13800.42,TC,440459.516
3420,22,1011,24.1,2285.19,1631.04,8913.57,TC,62094.465
3421,1011,24,27.7,2147.08,3987.16,11358.42,TP,147802.514
3422,8,1012,86,2943.66,2701.8,16845.77,TC,274043.731
3423,1012,44,62.7,2643.07,2010.74,14692.23,TP,174262.381
3424,27,1013,15,2803.42,3679.26,15457.23,TC,93543.949
3425,1013,48,19,2246.19,2641.68,7386.53,TP,75336.353
3426,13,1014,44.3,2772.2,3260.17,17010.24,TD,174414.115
3427,1014,42,84.8,2137.43,1708.54,11681.29,TC,173888.589
3428,7,1015,78.7,2183.76,4374.99,7423.14,TD,358372.497
3429,1015,28,39,2044.15,2095.5,12857.35,TC,113340.555
3430,26,1016,28.3,2604.03,2218.27,17535.08,TC,105711.755
3431,1016,7,46.9,2255.2,3295.17,7336.98,TD,168537.841
3432,7,1017,71.8,2888.46,4138.27,6969.94,TD,311168.15
3433,1017,40,39.2,2544.63,2395.64,11083.48,TP,130812.506
3434,18,1018,44,2437.09,2941.75,7043.71,TC,148074.623
3435,1018,14,30.6,2195.78,3573.77,17336.76,TC,151427.69
3436,15,1019,21.1,2991.16,3764.33,8353.01,TC,101630.446
3437,1019,42,63.6,2923.73,2960.73,9443.4,TP,220500.698
3438,24,1020,39.4,2388.52,3003.19,16504.02,TD,147120.638
3439,1020,1,12.8,2554.28,3177.74,9192.19,TD,57936.856
3440,16,1021,91.9,2806.06,944.41,17367.1,TC,129541.669
3441,1021,50,29.2,2223.46,4111.15,14556.2,TC,155748.3
3442,24,1022,40.4,2904.88,3267.73,13322.19,TP,176219.961
3443,1022,13,16.6,2429.75,3003.22,15834.54,TD,77618.466
3444,8,1023,33.9,2929.79,3873.89,17784.56,TP,189386.797
3445,1023,44,51.7,2164.71,3945.55,13611.78,TC,237456.739
3446,25,1024,18.5,2330.3,2885.88,15657.24,TP,104256.524
3447,1024,10,31.1,2045.18,3684.53,10440.27,TC,140646.684
3448,30,1025,49.1,2535.98,1814.91,13857.16,TD,113819.517
3449,1025,21,17.5,2650.3,1874.29,15222.74,TD,59806.759
3450,9,1026,17.7,2986.74,3437.72,9233.15,TP,92457.149
3451,1026,7,75.3,2469.89,1795.82,8574.38,TD,151414.144
3452,26,1027,63.1,2938.61,3752.99,10199.74,TC,263211.681
3453,1027,5,38,2689.02,998.8,10506.44,TD,57453.724
3454,16,1028,19.6,2221.29,3936.6,8469.5,TP,105634.1
3455,1028,20,97.3,2038.64,3645.76,8831.24,TC,377082.94
3456,2,1029,16.6,2921.75,4303.16,13558.79,TC,105539.423
3457,1029,11,68.1,2469.15,1581.2,12096.98,TP,147649.508
3458,9,1030,42.5,2458.96,3537.21,14065.43,TP,196393.218
3459,1030,29,69.1,2721.2,4424.69,14423.96,TD,331545.615
3460,8,1031,98.2,2749.57,1147.76,15264.85,TP,162780.637
3461,1031,39,87.5,2412.68,2657.81,7518.48,TP,258278.343
3462,26,1032,23.4,2451.88,2160.78,15133.09,TD,77227.076
3463,1032,47,67,2685.17,3073.44,9589.64,TD,223949.074
3464,19,1033,13.4,2580.88,986.15,15674.74,TC,51847.192
3465,1033,5,76.7,2448.18,3820.36,11094.06,TC,320986.13
3466,5,1034,12.7,2350.2,1443.04,17168.37,TP,73898.755
3467,1034,45,35.9,2273.27,2995.48,13256.96,TP,150907.578
3468,2,1035,66.3,2240.11,2111.33,9053.51,TD,156706.905
3469,1035,9,83.2,2667.81,4093.54,14981.74,TP,389693.732
3470,9,1036,58.6,2058.66,3135.96,18927.14,TD,216109.34
3471,1036,19,48.2,2199.31,2730.09,18588.39,TP,191413.657
3472,5,1037,48.4,2835.48,2609.69,6531.01,TC,144165.799
3473,1037,9,25.4,2587.77,1641.58,11475.51,TD,62644.718
3474,15,1038,73,2936.61,1767.73,10153.41,TC,155333.743
3475,1038,32,94.3,2980.7,3907.47,13777.96,TC,403144.429
3476,22,1039,36.1,2215.09,2646.56,17982.82,TP,153502.648
3477,1039,2,62.1,2132.88,3652.86,7960.86,TC,247285.464
3478,9,1040,30.7,2134.47,4250.64,17081.39,TD,159959.342
3479,1040,29,77.8,2864.69,2837.66,9122.54,TC,244616.48
3480,4,1041,87.1,2152.79,2061.07,17138.52,TP,234801.399
3481,1041,17,97.9,2406.82,3816.26,18524.69,TP,433445.213
3482,28,1042,28.8,2154.64,3015.99,13123.89,TD,110013.376
3483,1042,45,49.4,2723.69,2103.45,8641.1,TC,126508.65
3484,18,1043,60.7,2537.77,3534.72,8231.37,TP,242612.521
3485,1043,34,73.6,2871.13,3184.52,13757.4,TP,279899.742
3486,13,1044,89.8,2250.37,2288.37,10445.2,TD,224458.316
3487,1044,45,97.5,2827.62,2402.69,18651,TD,266931.495
3488,6,1045,13.1,2145.55,4495.74,14320.05,TC,93975.859
3489,1045,19,19.1,2203.72,2973.53,9870.28,TP,89596.011
3490,30,1046,88.4,2268.15,3986.48,10978.68,TD,372238.87
3491,1046,30,93.5,2409.75,3001.86,7943.3,TP,307707.89
3492,9,1047,61.3,2621.09,958.94,17628.11,TP,116051.253
3493,1047,7,18,2816.22,2437.67,15566.37,TC,82496.931
3494,10,1048,66.2,2061.95,2082.87,14553.95,TC,173422.029
3495,1048,5,95.1,2812.08,4372.93,16465.14,TD,445021.947
3496,5,1049,59.5,2886.56,2509.94,8231.29,TD,165398.054
3497,1049,8,82.3,2363.07,3210.24,13416.03,TP,308155.515
3498,12,1050,83.3,2402.93,4438.96,8800.84,TP,399450.902
3499,1050,50,44.2,2160.06,2984.71,14111.51,TD,156662.658
3500,30,1051,91,2463.95,3744.8,9682.7,TD,358733.07
3501,1051,20,18.2,2027.35,994.45,16561.49,TP,71466.959
3502,1,1052,59.8,2965.59,3142.93,18356.62,TD,220283.396
3503,1052,20,13.3,2896.69,4492.42,11815.76,TD,81551.092
3504,29,1053,15.3,2977.96,3728.18,10987.77,TC,85290.985
3505,1053,48,27.1,2302.52,3044.8,17306.26,TC,124620.998
3506,21,1054,74.8,2375.53,2593.77,14497.77,TP,241332.613
3507,1054,11,22.8,2975.26,1457.14,11008.11,TC,61516.705
3508,27,1055,40.3,2617.39,1182.63,7314.77,TD,61981.011
3509,1055,31,11.9,2965.02,2049.79,16176.79,TC,64564.138
3510,20,1056,13.1,2627.55,982.19,8969.56,TC,36124.227
3511,1056,1,85.9,2328.81,3428.13,18767.54,TD,326833.241
3512,4,1057,47.5,2536.32,2956.09,18941.82,TD,173257.507
3513,1057,20,17.8,2291.38,1842.82,15646.39,TD,60127.8
3514,26,1058,67.1,2811.54,4108.98,11900.05,TP,315414.253
3515,1058,10,86.7,2994.16,2445.27,8958.78,TC,235604.263
3516,19,1059,27.5,2545.06,3133.72,18408.81,TD,118176.456
3517,1059,46,68.5,2557.86,1077.26,13310.72,TD,97647.322
3518,26,1060,54.2,2867.68,2787.75,17135.23,TP,207082.943
3519,1060,12,16.9,2456.26,2406.98,15811.37,TC,79500.373
3520,24,1061,86.6,2769.94,3654.84,14801.42,TC,353322.35
3521,1061,25,67.6,2070.71,3153.43,8423.59,TP,241355.707
3522,8,1062,59.8,2450.72,3569.72,15896.22,TD,241353.928
3523,1062,7,57.9,2535.08,1168.67,13438.32,TC,101109.209
3524,5,1063,60.3,2256.82,4416.93,7223.51,TC,285211.772
3525,1063,28,39.5,2144.58,2519.54,16247.72,TD,127662.762
3526,31,1064,83.7,2053.26,1913.77,8785.78,TC,182443.103
3527,1064,3,89.5,2669.83,4379,8327.32,TD,407914.042
3528,20,1065,58.3,2181.38,1405.77,15947.86,TP,133576.137
3529,1065,15,12.8,2689.16,3148.73,10138.72,TD,59214.856
3530,20,1066,28.9,2617.44,1763.82,6980.27,TD,64760.27
3531,1066,47,38.1,2300.51,1208.5,11684.33,TP,84565.783
3532,20,1067,88.1,2284.33,3754.49,10450.25,TP,365450.674
3533,1067,2,41,2935.4,3557.26,10076.09,TD,164904.804
3534,6,1068,67.1,2722.15,2416.61,16154.41,TC,202031.824
3535,1068,39,37.4,2015.8,2664.02,17974.8,TD,130409.828
3536,22,1069,71.8,2546.11,2735.41,17199.3,TP,252266.378
3537,1069,44,97.1,2310.2,3107.85,13487.62,TD,325662.627
3538,10,1070,36.1,2194.06,4468.35,10313.16,TD,180002.551
3539,1070,41,34.6,2470.49,1717.67,17964.1,TD,90644.432
3540,5,1071,85.7,2029.6,3935.85,18442.59,TC,381749.902
3541,1071,33,91.9,2206.59,2225.29,8016.6,TD,219537.301
3542,5,1072,35.3,2811.63,1064.17,15070.33,TD,64489.359
3543,1072,36,22.2,2149.81,1244.61,11833.4,TC,56996.972
3544,24,1073,39.3,2880.2,2189.93,10306.8,TD,105435.329
3545,1073,38,99.5,2854.08,1630.86,11920.63,TP,202078.603
3546,18,1074,83.7,2155.05,3327.58,7899.66,TD,293312.952
3547,1074,38,75.3,2229.13,1105.54,8960.01,TP,113252.323
3548,4,1075,67.3,2960.37,1809.13,9034.53,TC,145494.238
3549,1075,14,25.9,2778.31,1645.76,17800.06,TC,86343.632
3550,9,1076,22.6,2943.01,2390.17,10211.84,TP,88617.556
3551,1076,44,54.9,2565.29,2598.94,17572.3,TD,173362.776
3552,9,1077,45.1,2918.64,1127.38,17739.29,TD,82146.342
3553,1077,34,42.4,2816.31,3516.17,9930.45,TD,167790.638
3554,13,1078,28.8,2448.79,3625.64,12951.99,TP,147018.391
3555,1078,15,94.2,2671.14,2442.17,14887.57,TC,266964.965
3556,14,1079,46,2484.45,1970.95,18027.72,TD,121992.502
3557,1079,4,27.7,2054.16,1734.47,15133.94,TD,74313.283
3558,23,1080,49.9,2842.95,1775.96,14434.05,TC,124661.669
3559,1080,29,96.9,2357.75,3547.65,11210.46,TP,380877.461
3560,18,1081,52.5,2555.57,3447.2,12197.05,TD,203048.85
3561,1081,33,83.3,2858.27,1841.14,11464.79,TC,182594.249
3562,12,1082,13.2,2128.45,3919.99,11162.97,TC,79547.149
3563,1082,37,38.9,2343.46,1438.46,9386.06,TD,73317.25
3564,19,1083,71.5,2387.61,1161.76,9616.88,TD,100840.458
3565,1083,6,32.6,2710.58,1243.8,17943.78,TD,71968.508
3566,6,1084,43.5,2291.47,2661.4,9475.18,TP,147435.428
3567,1084,3,65.7,2499.25,2899.91,10713.29,TD,210164.601
3568,20,1085,38.8,2837.35,2200.83,11596.62,TD,106784.146
3569,1085,32,28.6,2271.41,1584.91,17867.87,TP,102990.233
3570,28,1086,64.7,2546.08,3578.27,15798.92,TP,283036.801
3571,1086,32,98.3,2744.9,3633.27,18085.75,TP,415961.166
3572,22,1087,39.5,2182.75,1941.96,10510.37,TD,95706.762
3573,1087,20,69.1,2433.73,2100.27,15719.5,TP,196292.837
3574,16,1088,60.5,2697.98,3659.26,8942.9,TP,251806.2
3575,1088,50,90,2343.31,2859.08,14273.52,TP,303908.422
3576,23,1089,48.6,2341.97,1172.91,7701.86,TD,71668.372
3577,1089,10,95.1,2492.9,3795.55,8089.01,TP,388525.636
3578,17,1090,58,2948.12,4310.64,13485.9,TC,283982.81
3579,1090,15,97,2593.75,3961.65,17962.5,TD,415613.8
3580,10,1091,23.9,2393.8,3907.17,16463.24,TP,146811.207
3581,1091,31,25.9,2701.7,908.82,16383.9,TP,77030.228
3582,15,1092,63.5,2531.09,936.89,12659.46,TP,101267.931
3583,1092,39,60.9,2126.57,3579.79,13536.71,TC,251270.214
3584,19,1093,36.3,2085.66,3505.21,11241.75,TC,155180.808
3585,1093,9,24.8,2650.88,4437.81,14893.21,TP,158877.519
3586,16,1094,50.2,2164.28,3014.2,6527.24,TC,168489.772
3587,1094,6,18.8,2570.24,3027.68,8901.93,TD,73733.712
3588,18,1095,42.6,2104.07,1538.67,14509.1,TD,90865.972
3589,1095,13,92.5,2762.27,920.21,8934.1,TC,108430.125
3590,14,1096,97.4,2362.42,2669.72,12098.06,TP,299897.134
3591,1096,25,73.8,2242.99,3393.56,6523.99,TP,272912.087
3592,21,1097,50.3,2113.67,4067.88,8641.88,TC,226604.358
3593,1097,23,68.8,2404.95,2445.88,11370.92,TD,188874.966
3594,21,1098,16.7,2586.88,2903.04,7425.65,TD,62948.688
3595,1098,17,64.9,2899.56,4466.39,7838.51,TP,317067.652
3596,6,1099,41.8,2345.9,2343.88,12128.19,TP,137917.473
3597,1099,45,35.4,2199.68,2036.97,7350.78,TP,97095.836
3598,15,1100,50,2282.9,3505.94,13592.68,TD,199328.188
3599,1100,29,76.3,2399.52,2059.06,15749.91,TC,195730.591
3600,31,1101,41.8,2674.41,2751.67,9413.32,TD,132755.528
3601,1101,35,45.8,2603.63,2553.32,9606.3,TP,149325.216
3602,28,1102,99.2,2768.72,1455.43,7958.95,TD,159881.696
3603,1102,38,11.6,2417.41,2404.25,13484.93,TC,61322.049
3604,14,1103,59.9,2422.24,1107.18,16466.78,TD,95089.17
3605,1103,41,90.4,2342.75,1450.86,11819.68,TD,152411.982
3606,31,1104,72.4,2771.59,3210.75,10145.21,TD,251462.226
3607,1104,8,33.9,2330.53,3230.65,6852.09,TC,127609.372
3608,19,1105,74.8,2237.59,1311.36,15316.28,TD,124833.366
3609,1105,36,35.7,2368.27,3916.52,8657.07,TP,169024.951
3610,5,1106,14.3,2435.01,1832.42,14741.3,TD,52224.696
3611,1106,13,30.5,2883.62,3087.71,17410.93,TP,151032.658
3612,23,1107,79.7,2517.28,2434.13,8376.7,TP,222485.211
3613,1107,35,21.7,2767.41,2921.36,7416.81,TD,78027.818
3614,18,1108,37.1,2417.17,2024.22,17936.85,TD,106214.692
3615,1108,32,53.3,2501.8,4176.57,8481.17,TD,238682.853
3616,26,1109,96.9,2101.86,4252.29,9787.26,TC,436659.459
3617,1109,22,57.2,2194.06,1089.99,7044.72,TP,86380.12
3618,8,1110,33,2981.93,2026.76,12074.2,TD,89183.73
3619,1110,41,26.6,2896.3,2091.25,12721.97,TD,78878.702
3620,1,1111,65.9,2505.04,3553.56,10177.81,TD,252969.14
3621,1111,2,53.5,2985.48,2026.21,12516.75,TD,131414.515
3622,20,1112,20.7,2872.01,1030.04,7490.68,TC,41422.402
3623,1112,46,46.7,2229.21,3443.18,6657.63,TC,178338.265
3624,5,1113,55.8,2731.81,3772.96,13681.04,TD,235152.642
3625,1113,41,97.4,2055.68,1537.86,13846.54,TD,173997.708
3626,31,1114,19.4,2385.8,1643.79,11188.59,TC,60009.083
3627,1114,49,74.1,2068.86,3630.91,10674.6,TP,304210.551
3628,9,1115,25,2692.07,3822.4,15386.35,TC,133640.675
3629,1115,3,72.3,2272.75,2495.17,18064.73,TP,238674.204
3630,3,1116,21.3,2400.9,1643.11,15976.38,TP,86925.921
3631,1116,33,85.9,2064.26,1850.71,12344.52,TD,180791.481
3632,2,1117,20.1,2751.52,3495.44,15579.64,TP,121306.748
3633,1117,16,42.3,2141.43,3408.47,8936.12,TC,166872.787
3634,16,1118,76,2168.28,1758.01,15741.45,TP,184575.535
3635,1118,27,56.5,2546.11,1921.07,18814.93,TC,154360.904
3636,29,1119,55.9,2363.35,1262.57,7160.93,TC,89411.152
3637,1119,4,10.4,2547,3458.85,17086.56,TP,91487.376
3638,28,1120,46.6,2012.98,1031.51,11719.02,TD,68831.778
3639,1120,39,84.2,2285.14,1310.85,7336.36,TP,135401.426
3640,10,1121,50.6,2870.9,3084.57,9982.67,TD,174922.414
3641,1121,3,29.2,2982.54,3276.9,7071.45,TD,109982.34
3642,14,1122,84.3,2702.49,3680.37,8689.14,TP,339894.015
3643,1122,50,33.5,2406.86,998.76,9542.31,TC,57812.633
3644,28,1123,94.3,2663.11,2133.93,8021.28,TC,222341.653
3645,1123,35,36.7,2796.3,1531.04,17859.43,TP,114349.701
3646,2,1124,41.5,2931.1,1983.03,6687.45,TP,105957.94
3647,1124,22,62.5,2587.4,1796.24,14044.35,TP,158389.885
3648,29,1125,39.5,2501.24,2804.5,13560.57,TP,155316.757
3649,1125,31,42.3,2376.17,3881.99,10363.14,TP,198710.081
3650,10,1126,48.4,2579.97,2080.27,11245.48,TD,121257.806
3651,1126,23,92.3,2204.73,1889.5,17030.97,TC,215776.811
3652,23,1127,58.2,2545.82,3314.6,8937.52,TP,223161.852
3653,1127,39,29.1,2974.38,1636.21,6829.97,TD,61516.043
3654,27,1128,32.4,2042.86,3012.82,17917.04,TP,155201.052
3655,1128,9,81.1,2798.54,3972.77,14889.09,TD,348812.731
3656,4,1129,57.2,2269.03,2464.56,17660.62,TC,183861.288
3657,1129,17,98,2276.2,2563.34,14450.6,TC,286719.9
3658,11,1130,99.2,2933.62,1353.04,7954.57,TD,149882.5
3659,1130,15,79,2147.77,3584.74,12975.98,TC,315186.984
3660,20,1131,39.7,2947.54,1955.08,6922.21,TC,96485.299
3661,1131,33,82.5,2826.93,3767.19,10366.66,TC,337463.423
3662,5,1132,33.9,2430.45,2574.21,6952.44,TD,100820.073
3663,1132,23,41.2,2736.18,942.53,6925.89,TP,63038.675
3664,22,1133,62.1,2327.35,2007.13,12494.11,TD,146960.699
3665,1133,20,44.9,2198.24,1398.11,11270.84,TP,99912.983
3666,19,1134,95.4,2915.17,4267.94,10881.58,TP,443809.544
3667,1134,24,53,2005.37,2431.43,9152.85,TD,145515.72
3668,24,1135,96.4,2437.52,4290.89,8237.61,TC,435025.819
3669,1135,10,81.7,2108.48,1782.92,8266.79,TP,173400.093
3670,20,1136,57.5,2245.59,3787.87,7214.21,TD,231590.851
3671,1136,28,78.3,2668.23,1308.65,10896.45,TD,122569.845
3672,1,1137,18.4,2765.59,2083.68,8843.19,TP,68519.191
3673,1137,32,47.4,2482.9,3134.49,9619.04,TC,173181.518
3674,21,1138,29.9,2485.64,3409.92,10903.44,TD,121887.752
3675,1138,48,34.4,2480.14,4005.43,15026.45,TD,164309.252
3676,29,1139,27,2566.78,3104.1,13214.37,TP,127342.027
3677,1139,45,79.5,2081.97,1306.88,10462.28,TD,122718.578
3678,17,1140,29.4,2199.85,1307.98,14072.42,TD,63170.334
3679,1140,11,29.6,2250.79,4087.18,18363.56,TD,152613.014
3680,20,1141,90.5,2151.52,3120.17,17747.23,TP,339543.318
3681,1141,29,91.6,2961.61,2114.52,17061.93,TD,223950.73
3682,18,1142,33.9,2821.06,1307.08,8185,TP,72504.572
3683,1142,12,72.5,2204.2,2840.03,15440.48,TD,232811.143
3684,14,1143,51.7,2672.86,3974.67,12836.75,TC,237687.824
3685,1143,43,25.2,2329.56,2136.95,18742.26,TP,114281.706
3686,22,1144,65.3,2780.82,1988.22,16115.41,TD,158396.242
3687,1144,33,42.8,2499.11,2473.46,17794.61,TC,149290.801
3688,11,1145,18.2,2534.12,3730.84,7864.52,TP,94815.42
3689,1145,29,21.1,2883.62,2400.37,11685.37,TD,72228.019
3690,7,1146,47.9,2584.71,1517.17,10552.51,TC,99527.926
3691,1146,36,25.9,2430.78,901.36,17929.27,TP,81356.741
3692,2,1147,66.3,2257.88,1783.18,13992.88,TD,142871.322
3693,1147,40,30.6,2980.75,1090.53,13452.84,TC,67292.5
3694,17,1148,87.5,2065.36,1094.46,7934.03,TC,116078.879
3695,1148,8,79.8,2236.86,2226.72,18851.79,TC,223288.233
3696,10,1149,99.8,2942.73,4431.69,11949.87,TP,482269.989
3697,1149,24,16.4,2776.92,3097.14,7802.48,TP,77757.704
3698,7,1150,87.3,2562.84,4436.01,13863.63,TD,412008.321
3699,1150,50,89.3,2526.26,1211.64,17675.46,TC,151379.27
3700,26,1151,68.3,2926.39,2089.95,12814.78,TD,166173.623
3701,1151,9,87.3,2327.28,4209.84,6649.63,TD,380485.72
3702,9,1152,95.8,2590.31,4124.51,7570.42,TC,415130.334
3703,1152,20,10.5,2149.59,2709.35,9528.58,TD,45843.493
3704,9,1153,81.4,2429.47,3805.95,16695.31,TP,363989.261
3705,1153,6,84.6,2633.97,1552.71,9981.61,TC,156950.939
3706,1,1154,48.9,2934.43,3535.17,14532.11,TP,220853.784
3707,1154,46,74.9,2885.99,4081.75,16009.69,TD,334224.569
3708,19,1155,29.3,2674.81,1882.68,16626.86,TC,96079.112
3709,1155,29,98.4,2396.9,2254.1,7034,TP,246005.74
3710,28,1156,89.4,2971.93,3551.52,16837.47,TD,347417.77
3711,1156,5,59.5,2192.23,2271.82,10369.6,TP,169511.28
3712,14,1157,25.4,2250.86,3126.78,14608.52,TC,115270.668
3713,1157,40,20.2,2176.04,4477.43,11040.67,TP,126846.203
3714,15,1158,75.8,2365.5,1708.77,8106.02,TC,150534.112
3715,1158,11,30.7,2766.1,3924.45,9004.4,TD,137653.755
3716,23,1159,94.4,2566.98,4400.55,8413.23,TC,437329.329
